ID	Name
NC_017059	Rhodospirillum photometricum DSM 122 draft genome sequence.
NC_017262	"Zymomonas mobilis subsp. mobilis ATCC 10988, complete genome."
NC_017287	"Chlamydia psittaci 6BC, complete sequence."
NC_017301	"Corynebacterium pseudotuberculosis C231, complete genome."
NC_017384	"Ketogulonigenium vulgarum WSH-001 chromosome, complete genome."
NC_017448	"Fibrobacter succinogenes subsp. succinogenes S85, complete genome."
NC_017455	"Halanaerobium praevalens DSM 2228, complete genome."
NC_017459	Haloquadratum walsbyi C23 complete genome.
NC_017464	"Ignavibacterium album JCM 16511, complete genome."
NC_017527	"Methanosaeta harundinacea 6Ac, complete genome."
NC_016510	"Flavobacterium columnare ATCC 49512, complete genome."
NC_017581	Streptococcus thermophilus JIM 8232 complete genome.
NC_017583	"Spirochaeta thermophila DSM 6578, complete genome."
NC_017586	"Streptomyces cattleya DSM 46488, complete genome."
NC_017668	Halobacillus halophilus DSM 2266 complete genome.
NC_017731	"Providencia stuartii MRSN 2154, complete genome."
NC_017735	"Helicobacter cetorum MIT 99-5656, complete genome."
NC_017737	"Helicobacter cetorum MIT 00-7128, complete genome."
NC_017790	"Deinococcus gobiensis I-0, complete genome."
NC_017856	"Methylophaga frappieri strain JAM7, complete genome."
NC_017634	"Escherichia coli O83:H1 str. NRG 857C chromosome, complete genome."
NC_017770	"Solitalea canadensis DSM 3403, complete genome."
NC_017067	"Marinobacter hydrocarbonoclasticus str. ATCC 49840 chromosome,"
NC_017910	"Shimwellia blattae DSM 4481 = NBRC 105725, complete genome."
NC_017934	"Mesotoga prima MesG1.Ag.4.2, complete genome."
NC_017954	"Thermogladius cellulolyticus 1633, complete genome."
NC_017955	"Modestobacter marinus str. BC501 chromosome, complete genome."
NC_017960	"Enterococcus faecium DO chromosome, complete genome."
NC_017956	"Tistrella mobilis KA081020-065, complete genome."
NC_018002	"Sulfurospirillum barnesii SES-3, complete genome."
NC_018010	"Belliella baltica DSM 15883, complete genome."
NC_018011	"Alistipes finegoldii DSM 17242, complete genome."
NC_018012	"Thiocystis violascens DSM 198, complete genome."
NC_018013	"Aequorivita sublithincola DSM 14238, complete genome."
NC_018014	"Terriglobus roseus DSM 18391, complete genome."
NC_018015	"Thermococcus cleftensis strain CL1, complete genome."
NC_018016	"Ornithobacterium rhinotracheale DSM 15997, complete genome."
NC_018017	"Desulfitobacterium dehalogenans ATCC 51507, complete genome."
NC_018018	"Bernardetia litoralis DSM 6794, complete sequence."
NC_018020	"Turneriella parva DSM 21527, complete genome."
NC_018024	"Acetomicrobium mobile DSM 13181, complete sequence."
NC_018025	"Desulfomonile tiedjei DSM 6799, complete genome."
NC_018027	"Mycobacterium chubuense NBB4, complete genome."
NC_018068	"Desulfosporosinus acidiphilus SJ4, complete genome."
NC_018081	"Enterococcus hirae ATCC 9790, complete genome."
NC_018108	"Taylorella equigenitalis ATCC 35865, complete genome."
NC_018142	"Pseudopropionibacterium propionicum F0230a, complete sequence."
NC_018149	"Mycoplasma wenyonii str. Massachusetts, complete genome."
NC_018178	"Melioribacter roseus P3M, complete genome."
NC_018419	"Secondary endosymbiont of Ctenarytaina eucalypti, complete"
NC_018420	"Secondary endosymbiont of Heteropsylla cubana, complete sequence."
NC_002939	"Geobacter sulfurreducens PCA chromosome, complete genome."
NC_018267	"Wolbachia endosymbiont of Onchocerca ochengi complete genome,"
NC_018515	"Desulfosporosinus meridiei DSM 13257, complete genome."
NC_018524	"Nocardiopsis alba ATCC BAA-2165, complete genome."
NC_018605	Cardinium endosymbiont cEper1 of Encarsia pergandiella complete
NC_018610	"Lactobacillus buchneri CD034, complete genome."
NC_018632	"Alteromonas macleodii ATCC 27126, complete genome."
NC_018664	"Gottschalkia acidurici 9a, complete sequence."
NC_018658	"Escherichia coli O104:H4 str. 2011C-3493 chromosome, complete"
NC_018681	"Nocardia brasiliensis ATCC 700358, complete genome."
NC_018691	"Alcanivorax dieselolei B5, complete genome."
NC_018673	"Leuconostoc carnosum JB16, complete genome."
NC_018704	"Amphibacillus xylanus NBRC 15112 DNA, complete genome."
NC_018645	Desulfobacula toluolica Tol2 complete genome.
NC_018721	"Psychroflexus torquis ATCC 700755, complete genome."
NC_018720	"Bifidobacterium asteroides PRL2011, complete genome."
NC_018870	"Thermacetogenium phaeum DSM 12270, complete genome."
NC_018876	"Methanolobus psychrophilus R15, complete genome."
NC_018887	"Borrelia afzelii HLJ01, complete genome."
NC_018828	"Bordetella parapertussis Bpp5, complete genome."
NC_019042	"Streptococcus dysgalactiae subsp. equisimilis AC-2713, complete"
NC_018649	"Leptospirillum ferriphilum ML-04, complete genome."
NC_019386	"Thermus oshimai JL-2, complete genome."
NC_019382	"Bordetella bronchiseptica 253, complete genome."
NC_019396	"Gluconobacter oxydans H24, complete genome."
NC_004347	"Shewanella oneidensis MR-1 chromosome, complete genome."
NC_019552	"Mycoplasma hyorhinis SK76, complete genome."
NC_019675	"Cyanobium gracile PCC 6307, complete genome."
NC_019689	"Pleurocapsa sp. PCC 7327, complete genome."
NC_019695	"Chroococcidiopsis thermalis PCC 7203, complete genome."
NC_019693	"Oscillatoria acuminata PCC 6304, complete genome."
NC_019751	"Calothrix sp. PCC 6303, complete genome."
NC_019753	"Crinalium epipsammum PCC 9333, complete genome."
NC_019729	"Oscillatoria nigro-viridis PCC 7112, complete genome."
NC_019776	"Cyanobacterium aponinum PCC 10605, complete genome."
NC_019780	"Dactylococcopsis salina PCC 8305, complete genome."
NC_019792	"Natronobacterium gregoryi SP2, complete genome."
NC_019791	"Caldisphaera lagunensis DSM 15908, complete genome."
NC_019793	"Deinococcus peraridilitoris DSM 19664, complete genome."
NC_019892	"Singulisphaera acidiphila DSM 18658, complete genome."
NC_019897	"Thermobacillus composti KWC4, complete genome."
NC_019903	"Desulfitobacterium dichloroeliminans LMG P-21439, complete genome."
NC_019904	"Echinicola vietnamensis DSM 17526, complete genome."
NC_019907	"Liberibacter crescens BT-1, complete genome."
NC_019908	"Brachyspira pilosicoli P43/6/78, complete genome."
NC_019940	"Thioflavicoccus mobilis 8321, complete genome."
NC_019943	"Methanoregula formicica SMSP, complete sequence."
NC_019962	"Natrinema pellirubrum DSM 15624, complete genome."
NC_019673	Saccharothrix espanaensis DSM 44229 complete genome.
NC_019949	Mycoplasma cynos C142 complete genome.
NC_019748	"Stanieria cyanosphaera PCC 7437, complete genome."
NC_019974	"Natronococcus occultus SP4, complete genome."
NC_019977	"Methanomethylovorans hollandica DSM 15978, complete genome."
NC_019978	"Halobacteroides halobius DSM 5150, complete genome."
NC_019814	Candidatus Kinetoplastibacterium blastocrithidii (ex Angomonas
NC_020059	"Rhizobium tropici CIAT 899, complete genome."
NC_019771	"Anabaena cylindrica PCC 7122, complete genome."
NC_020126	"Myxococcus stipitatus DSM 14675, complete genome."
NC_020134	"Thermoclostridium stercorarium subsp. stercorarium DSM 8532,"
NC_020156	"Nonlabens dokdonensis DSW-6, complete genome."
NC_020164	"Staphylococcus warneri SG1, complete genome."
NC_000962	"Mycobacterium tuberculosis H37Rv, complete genome."
NC_020291	"Clostridium saccharoperbutylacetonicum N1-4(HMT), complete genome."
NC_020300	"Bartonella australis Aust/NH1, complete genome."
NC_020301	"Bartonella vinsonii subsp. berkhoffii str. Winnie, complete genome."
NC_020302	"Corynebacterium halotolerans YIM 70093 = DSM 44683, complete"
NC_020304	"Desulfocapsa sulfexigens DSM 10523, complete genome."
NC_020388	Natronomonas moolapensis 8.8.11 complete genome.
NC_020418	"Morganella morganii subsp. morganii KT, complete genome."
NC_020419	"Uncultured Termite group 1 bacterium phylotype Rs-D17 DNA, complete"
NC_020453	"Bradyrhizobium oligotrophicum S58 DNA, complete genome."
AP012057	"Ilumatobacter coccineus YM16-304 DNA, complete genome."
NC_020541	"Rhodanobacter denitrificans strain 2APBS1, complete genome."
NC_020506	"Corynebacterium callunae DSM 20147, complete genome."
NC_020515	"Bibersteinia trehalosi USDA-ARS-USMARC-192, complete genome."
NC_020546	"Bifidobacterium thermophilum RBL67, complete genome."
NC_020813	"Bdellovibrio exovorus JSS, complete genome."
NC_020555	"Helicobacter cinaedi CCUG 18818 = ATCC BAA-847 DNA, complete"
NC_020510	Blattabacterium sp. (Panesthia angustipennis spadica) str. BPAA
NC_020888	Thalassolituus oleivorans MIL-1 complete genome.
NC_020892	"Thermoplasmatales archaeon BRNA1, complete genome."
NC_020514	"Paraglaciecola psychrophila 170, complete sequence."
NC_020908	"Octadecabacter arcticus 238, complete genome."
NC_020995	"Enterococcus casseliflavus EC20, complete genome."
NC_021064	"Cutibacterium avidum 44067, complete sequence."
NC_021082	"Mannheimia haemolytica M42548, complete genome."
NC_021084	"Wolbachia endosymbiont of Drosophila simulans wNo, complete genome."
NC_021149	"Azotobacter vinelandii CA, complete genome."
NC_021169	"Archaeoglobus sulfaticallidus PM70-1, complete genome."
NC_021175	"Streptococcus cristatus AS 1.3089, complete sequence."
NC_021182	"Clostridium pasteurianum BC1, complete genome."
NC_021184	"Desulfotomaculum gibsoniae DSM 7213, complete genome."
NC_021237	"Pseudomonas protegens CHA0, complete genome."
NC_021280	"Spiroplasma chrysopicola DF-1, complete genome."
NC_021284	"Spiroplasma syrphidicola EA-1, complete genome."
NC_021291	"Spiribacter salinus M19-40, complete genome."
NC_019425	Carnobacterium maltaromaticum LMA28 complete genome.
NC_009613	Flavobacterium psychrophilum JIP02/86 complete genome.
NC_018868	"Simiduia agarivorans SA1 = DSM 21679, complete genome."
NC_021499	"Pseudomonas resinovorans NBRC 106553 DNA, complete geonome."
NC_021592	"Ferroplasma acidarmanus fer1, complete genome."
NC_021663	"Corynebacterium terpenotabidum Y-11, complete genome."
NC_021741	"Serratia liquefaciens ATCC 27592, complete genome."
NC_021833	"Spiroplasma diminutum CUAS-1, complete genome."
NC_021846	"Spiroplasma taiwanense CT-1, complete genome."
NC_021915	"Corynebacterium maris DSM 45190, complete genome."
NC_021921	Halorhabdus tiamatea SARL4B complete genome.
NC_021985	"Streptomyces collinus Tu 365, complete sequence."
NC_022041	"Paracoccus aminophilus JCM 7686, complete genome."
NC_022084	"Thermococcus litoralis DSM 5473, complete genome."
NC_022097	"Treponema pedis str. T A4, complete genome."
NC_022115	"Rhodococcus erythropolis CCM2595, complete genome."
NC_022198	"Corynebacterium argentoratense DSM 44202, complete genome."
NC_022239	"Streptococcus anginosus C238, complete genome."
NC_022246	"Streptococcus intermedius B196, complete genome."
NC_022349	"Vibrio alginolyticus NBRC 15630 = ATCC 17749 chromosome 1, complete"
NC_022357	"Sulfuricella denitrificans skB26 DNA, complete genome."
NC_022359	"Vibrio alginolyticus NBRC 15630 = ATCC 17749 chromosome 2, complete"
NC_022438	"Leifsonia xyli subsp. cynodontis DSM 46306, complete genome."
NC_022524	"Bacillus infantis NRRL B-14911, complete genome."
NC_022546	"Plautia stali symbiont DNA, complete genome."
NC_022528	"Vibrio nigripulchritudo str. SFn1 chromosome, complete genome."
NC_022543	"Vibrio nigripulchritudo str. SFn1 chromosome, complete genome."
NC_022567	"Adlercreutzia equolifaciens DSM 19450 DNA, complete genome."
NC_022571	"Clostridium saccharobutylicum DSM 13864, complete genome."
NC_022575	"Mycoplasma parvum str. Indiana, complete genome."
NC_022592	"Clostridium autoethanogenum DSM 10061, complete genome."
NC_022600	"Gloeobacter kilaueensis JS1, complete genome."
NC_022606	"Carnobacterium inhibens subsp. gilichinskyi strain WN1359, complete"
NC_019954	Tepidanaerobacter acetatoxydans Re1 complete genome.
NC_000913	"Escherichia coli str. K-12 substr. MG1655, complete genome."
NC_022657	"Actinoplanes friuliensis DSM 7358, complete genome."
NC_022663	"Mycobacterium kansasii ATCC 12478, complete genome."
NC_022664	"Spiribacter curvatus strain UAH-SP71, complete genome."
CP006833	"Campylobacter fetus subsp. testudinum 03-427, complete genome."
NC_022873	"Bacillus thuringiensis YBT-1518, complete genome."
NC_022878	"Enterococcus mundtii QU 25 DNA, complete genome."
NC_022997	"Hyphomicrobium nitrativorans NL23, complete genome."
NC_022998	"Spiroplasma apis B31, complete genome."
NC_003911	"Ruegeria pomeroyi DSS-3, complete genome."
NC_023062	"Mycoplasma ovis str. Michigan, complete genome."
NC_023063	"Ehrlichia muris AS145, complete genome."
NC_023065	"Magnetospirillum gryphiswaldense MSR-1 v2, complete genome."
NC_023135	"Leisingera methylohalidivorans DSM 14336 strain MB2, DSM 14336,"
NC_023137	"Phaeobacter gallaeciensis DSM 26640, complete genome."
NC_023150	"Rhodococcus pyridinivorans SB3094, complete genome."
NC_018227	Methanoculleus bourgensis MS2T complete genome.
NC_023035	"Salinispira pacifica strain L21-RPul-D2, complete genome."
CP007444	"Dyella jiangningensis strain SBZ 3-12, complete genome."
NC_022538	complete chromosome Acholeplasma palmae.
NC_022549	complete chromosome Acholeplasma brassicae.
NC_017941	"Haloferax mediterranei ATCC 33500, complete genome."
CP003984	"Planktomarina temperata RCA23, complete genome."
NC_023036	"Mycobacterium neoaurum VKM Ac-1815D, complete genome."
NZ_HG322949	"Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628, complete"
CP006877	"Rhizobium gallicum bv. gallicum R602, complete genome."
NZ_CP010415	"Azotobacter chroococcum NCIMB 8003, complete genome."
NZ_CP007770	"Campylobacter insulaenigrae NCTC 12927, complete genome."
NZ_CP007457	"Bifidobacterium pseudolongum PV8-2, complete genome."
NZ_CP007774	"Campylobacter volucris LMG 24379, complete genome."
NZ_CP010427	"Allofrancisella guangzhouensis strain 08HL01032 chromosome,"
NZ_CP007541	"Coxiella endosymbiont of Amblyomma americanum, complete genome."
NZ_CP009416	"Jeotgalibacillus malaysiensis strain D5 chromosome, complete"
NZ_CP008747	"Staphylococcus hyicus strain ATCC 11249, complete genome."
NZ_CP004388	"Thalassospira xiamenensis M-5 = DSM 17429, complete genome."
NZ_CP009788	"Geobacter pickeringii strain G13, complete genome."
NZ_CP009122	"Sphingopyxis fribergensis strain Kp5.2, complete genome."
NZ_CP010028	"Deinococcus swuensis strain DY59, complete genome."
NZ_CP005286	"Corynebacterium humireducens NBRC 106098 = DSM 45392, complete"
NZ_CP006905	"Clostridium baratii str. Sullivan, complete genome."
NZ_CP009268	"Clostridium pasteurianum DSM 525 = ATCC 6013, complete genome."
NZ_CP009159	"Actinobacillus suis ATCC 33415, complete genome."
NZ_CP009056	"Frischella perrara strain PEB0191, complete genome."
NZ_CP007585	"Mycoplasma flocculare ATCC 27399, complete genome."
NZ_CP009264	"Vibrio coralliilyticus strain OCN014 chromosome 1, complete"
NZ_CP009265	"Vibrio coralliilyticus strain OCN014 chromosome 2, complete"
NZ_CP009913	"Streptococcus salivarius strain NCTC 8618, complete genome."
NZ_CP007156	"Corynebacterium falsenii DSM 44353 strain BL 8171, complete genome."
NZ_CP009896	"Pimelobacter simplex strain VKM Ac-2033D, complete genome."
NZ_CP005986	"Acidithiobacillus caldus ATCC 51756, complete genome."
NZ_CP006569	"Sodalis praecaptivus strain HS1, complete genome."
NZ_CP008953	"Amycolatopsis japonica strain MG417-CF17, complete genome."
NZ_CP006720	"Spiroplasma mirum ATCC 29335 strain SMCA, complete genome."
NZ_CP007208	"Staphylococcus xylosus strain HKUOPL8, complete genome."
NZ_CP006644	"Sphingomonas sanxanigenens NX02, complete genome."
NZ_CP008918	"Pasteurella multocida strain ATCC 43137, complete genome."
NZ_CP006664	"Edwardsiella anguillarum ET080813 chromosome, complete genome."
NZ_CP010311	"Geoalkalibacter subterraneus strain Red1, complete genome."
NZ_CP010519	"Streptomyces albus strain DSM 41398, complete genome."
NZ_CP004387	"Alcanivorax pacificus W11-5, complete genome."
NZ_CP009976	"Cellulophaga baltica 18, complete genome."
NZ_AP013028	"Wolbachia endosymbiont of Cimex lectularius DNA, complete genome."
NZ_AP012273	"Thiolapillus brandeum DNA, complete genome."
NZ_AP014509	"Thermotoga caldifontis AZM44c09 DNA, complete genome."
NZ_AP014510	"Thermotoga profunda AZM34c06 DNA, complete genome."
NZ_AP012541	"Lactobacillus paracasei subsp. paracasei JCM 8130 DNA, complete"
NZ_AP014680	"Lactobacillus hokkaidonensis DNA, complete genome."
NZ_AP012547	"Sulfuritalea hydrogenivorans sk43H DNA, complete genome."
NZ_CP010407	"Streptomyces vietnamensis strain GIM4.0001, complete genome."
NZ_CP007494	"Bordetella holmesii ATCC 51541, complete genome."
NZ_CP007490	"Rhodoluna lacicola strain MWH-Ta8 chromosome, complete genome."
NZ_CP008889	"Dermacoccus nishinomiyaensis strain M25, complete genome."
NZ_CP007033	"Dehalobacter restrictus DSM 9455, complete genome."
NZ_CP004360	"Komagataeibacter xylinus E25 chromosome, complete genome."
NZ_CP007445	"Gilliamella apicola strain wkB1, complete genome."
NZ_CP007139	"Fimbriimonas ginsengisoli Gsoil 348, complete genome."
NZ_CP007154	"Mycoplasma bovoculi M165/69, complete genome."
NZ_CP007521	"Mycoplasma californicum strain ST-6, complete genome."
NZ_CP007152	"Marinobacter salarius strain R9SW1, complete genome."
NZ_CP004372	"Roseibacterium elongatum DSM 19469, complete genome."
NZ_HG934468	Mucinivorans hirudinis complete genome.
NZ_HF545616	"Ruminococcus bicirculans chromosome I, complete genome."
NZ_HF545617	"Ruminococcus bicirculans chromosome II, complete genome."
NZ_CP007514	"Rubrobacter radiotolerans strain RSPS-4, complete genome."
NZ_CP006951	"Dehalococcoides mccartyi CG5, complete genome."
NZ_CP007481	"Neorickettsia helminthoeca str. Oregon, complete genome."
NZ_HG938353	"Neorhizobium galegae, complete genome."
NZ_CP009571	"Sphingomonas taxi strain ATCC 55669, complete genome."
NZ_CP007446	"Snodgrassella alvi wkB2, complete genome."
NZ_CP007028	"Thermocrinis ruber strain DSM 23557, complete genome."
NZ_CP008796	"Thermodesulfobacterium commune DSM 2178, complete genome."
NZ_CP007557	"Citrobacter freundii CFNIH1, complete genome."
NZ_HG326223	"Serratia marcescens subsp. marcescens Db11, complete genome."
NZ_CP009110	"Amycolatopsis methanolica 239, complete genome."
NZ_CP007062	"Fusobacterium nucleatum subsp. animalis 7_1, complete genome."
NZ_CP007045	"Rhizobium leguminosarum bv. trifolii WSM1689, complete genome."
NZ_CP007030	"Thioalkalimicrobium aerophilum AL3, complete genome."
NZ_CP007029	"Thioalkalivibrio paradoxus ARh 1, complete genome."
NZ_CP007032	"Desulfitobacterium metallireducens DSM 15288, complete genome."
NZ_CP010783	"Streptococcus iniae strain YSFST01-82, complete genome."
CP009709	"Bacillus coagulans DSM 1 = ATCC 7050, complete genome."
NZ_CP009451	"Cedecea neteri strain SSMD04, complete genome."
NZ_CP006571	"Chlamydia avium 10DC88, complete genome."
NZ_CP006850	"Nocardia nova SH22a, complete genome."
NZ_CP009291	"Novosphingobium pentaromativorans US6-1, complete genome."
NZ_CP009043	"Campylobacter iguaniorum strain 1485E chromosome, complete genome."
NZ_CP009238	"Basilea psittacipulmonis DSM 24701, complete genome."
NZ_CP002190	"Bdellovibrio bacteriovorus W, complete genome."
NZ_CP007034	"Barnesiella viscericola DSM 18177, complete genome."
NZ_CP008876	"Terribacillus goriensis strain MP602, complete genome."
NZ_CP007757	"Halomonas campaniensis strain LS21, complete genome."
NZ_CP006681	"Spiroplasma culicicola AES-1, complete genome."
NZ_CP006934	"Spiroplasma sabaudiense Ar-1343, complete genome."
NZ_CP009454	"Pantoea rwandensis strain ND04, complete genome."
NZ_CP009428	"Paenibacillus odorifer strain DSM 15391, complete genome."
NZ_CP009286	"Paenibacillus stellifer strain DSM 14472, complete genome."
NZ_CP006842	"Corynebacterium glyciniphilum AJ 3170, complete genome."
NZ_CP006764	"Corynebacterium doosanense CAU 212 = DSM 45436, complete genome."
NZ_CP009211	"Corynebacterium imitans strain DSM 44264, complete genome."
NZ_CP004353	"Corynebacterium vitaeruminis DSM 20294, complete genome."
NZ_CP009215	"Corynebacterium ureicelerivorans strain IMMIB RIV-2301, complete"
NZ_CP007201	"Sulfurospirillum multivorans DSM 12446, complete genome."
NZ_CP007452	"Peptoclostridium acidaminophilum DSM 3953 chromosome, complete"
NZ_CP007547	"Elizabethkingia anophelis NUHP1, complete genome."
NZ_CP007451	"Draconibacterium orientale strain FH5T, complete genome."
NZ_CP007051	"Desulfurella acetivorans A63, complete genome."
NZ_CP004350	"Corynebacterium casei LMG S-19264, complete genome."
NZ_CP008944	"Corynebacterium atypicum strain R2070, complete genome."
NZ_CP007806	"Brevibacillus laterosporus LMG 15441, complete genome."
NZ_CP007441	"Pseudomonas stutzeri strain 28a24, complete genome."
NZ_CP007287	"Bifidobacterium coryneforme strain LMG18911, complete genome."
NZ_CP007739	"Bacillus methanolicus MGA3, complete genome."
NZ_CP008802	"Actinotignum schaalii strain CCUG 27420 chromosome, complete"
NZ_CP009692	"Bacillus mycoides strain ATCC 6462, complete genome."
NZ_CP010817	"Myroides profundi strain D25, complete genome."
NZ_CP009920	"Bacillus megaterium NBRC 15308 = ATCC 14581, complete genome."
NZ_CP009224	"Weissella ceti strain WS105, complete genome."
NZ_CP007519	"Trueperella pyogenes strain TP6375, complete genome."
NZ_CP009354	"Vibrio tubiashii ATCC 19109 chromosome 1, complete sequence."
NZ_CP009355	"Vibrio tubiashii ATCC 19109 chromosome 2, complete sequence."
NZ_CP009761	"Parvimonas micra strain KCOM 1535, complete genome."
NZ_CP007726	"Neisseria elongata subsp. glycolytica ATCC 29315, complete genome."
NZ_CP003915	"Advenella mimigardefordensis DPN7, complete genome."
NZ_CP009288	"Paenibacillus durus strain DSM 1735, complete genome."
NZ_CP009285	"Paenibacillus borealis strain DSM 13188, complete genome."
NZ_CP007155	"Kutzneria albida DSM 43870, complete genome."
NZ_CP004006	"Legionella oakridgensis ATCC 33761 = DSM 21215, complete genome."
NZ_CP010827	"Corynebacterium singulare strain IBS B52218, complete genome."
NZ_CP007790	"Corynebacterium marinum DSM 44953, complete genome."
NZ_CP006965	"Thermococcus paralvinellae strain ES1 chromosome, complete genome."
NZ_CP007264	"Thermococcus nautili strain 30-1, complete genome."
NZ_CP007520	"Mycoplasma yeatsii GM274B chromosome, complete genome."
NZ_CP010820	"Lysinibacillus fusiformis strain RB-21, complete genome."
NZ_CP009257	"Acinetobacter baumannii strain AB030, complete genome."
NZ_CP003679	"Treponema pallidum subsp. pallidum str. Sea 81-4, complete genome."
NZ_CP009450	"Pluralibacter gergoviae strain FB2 chromosome, complete genome."
NZ_CP010409	"Xanthomonas sacchari strain R1, complete genome."
NZ_AP012978	"Endosymbiont of unidentified scaly snail isolate Monju DNA,"
NZ_CP009533	"Pseudomonas rhizosphaerae strain DSM 16299, complete genome."
NZ_CP007511	"Pseudomonas balearica DSM 6083, complete genome."
NZ_CP010536	"Cupriavidus basilensis strain 4G11 chromosome main, complete"
NZ_CP010537	"Cupriavidus basilensis strain 4G11 chromosome secondary, complete"
NZ_CP006704	"Comamonas testosteroni TK102, complete genome."
NZ_CP009438	"Streptomyces glaucescens strain GLA.O, complete genome."
NZ_HG916765	Castellaniella defragrans 65Phen complete genome.
NZ_CP007031	"Marichromatium purpuratum 984, complete genome."
NZ_CP004393	"Celeribacter indicus strain P73, complete genome."
CP010836	"Sphingomonas hengshuiensis strain WHSC-8, complete genome."
NZ_CP007145	"Hymenobacter swuensis DY53, complete genome."
NZ_CP009117	"Borreliella valaisiana Tom4006 chromosome, complete genome."
NZ_CP002701	"Buchnera aphidicola str. G002 (Myzus persicae), complete genome."
NZ_HG917868	"Clostridium bornimense replicon M2/40_rep1, complete genome, type"
NZ_HG917869	"Clostridium bornimense replicon M2/40_rep2, complete genome, type"
NZ_CP007035	"Niabella soli DSM 19437, complete genome."
NZ_CP008849	"Alteromonas australica strain H 17, complete genome."
NZ_AP012549	Cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake
NZ_CP007142	"Gynuella sunshinyii YC6258, complete genome."
NZ_CP005973	"Photobacterium gaetbulicola Gung47 chromosome 1, complete sequence."
NZ_CP005974	"Photobacterium gaetbulicola Gung47 chromosome 2, complete sequence."
NZ_CP007229	"Mycoplasma dispar strain ATCC 27140, complete genome."
NZ_CP010341	Propionibacterium freudenreichii subsp. freudenreichii strain DSM
NZ_CP007202	"Siansivirga zeaxanthinifaciens CC-SAMT-1, complete genome."
NZ_CP009228	"Treponema putidum strain OMZ 758, complete genome."
NZ_CP011013	"Lactobacillus mucosae LM1, complete genome."
NZ_LM995447	"[Clostridium] cellulosi genome assembly DG5, chromosome : I."
NZ_LM997411	"Methylacidiphilum fumariolicum SolV genome assembly MfumSolVChr1,"
NZ_LN824141	"Defluviitoga tunisiensis genome assembly DTL3, chromosome : I."
NZ_LN614827	"Legionella fallonii LLAP-10 genome assembly LFA, chromosome : I."
NZ_LN614830	"Tatlockia micdadei genome assembly LMI, chromosome : I."
NZ_LN554846	"Aliivibrio wodanis genome assembly AWOD1, chromosome : 1."
NZ_LN554847	"Aliivibrio wodanis genome assembly AWOD1, chromosome : 2."
NZ_LN681225	"Legionella hackeliae genome assembly LHA, chromosome : I."
NZ_LN681227	"Xenorhabdus nematophila AN6/1 genome assembly XNC2, chromosome : I."
NZ_LN554852	"Moritella viscosa genome assembly MVIS1, chromosome : 1."
NZ_CP010800	"Ralstonia mannitolilytica strain SN82F48 chromosome 2, complete"
NZ_AP014648	"Methyloceanibacter caenitepidi DNA, complete genome, strain: Gela4."
NZ_AP014631	"Mycoplasma canadense DNA, complete genome, strain: HAZ360_1."
NZ_AP014633	"Thioploca ingrica DNA, complete genome."
NZ_CP009486	"Burkholderia ubonensis MSMB22 chromosome II, complete sequence."
NZ_CP009487	"Burkholderia ubonensis MSMB22 chromosome III, complete sequence."
NZ_CP009488	"Burkholderia ubonensis MSMB22 chromosome I, complete sequence."
NZ_CP009322	"Burkholderia gladioli strain ATCC 10248 chromosome 2, complete"
NZ_CP009323	"Burkholderia gladioli strain ATCC 10248 chromosome 1, complete"
NZ_CP011058	"Paenibacillus beijingensis strain DSM 24997, complete genome."
NZ_LK028559	"Acholeplasma oculi genome assembly Acholeplasma oculi strain 19L,"
NZ_CP010799	"Ralstonia mannitolilytica strain SN82F48 chromosome 1, complete"
NZ_CP011071	"Muricauda lutaonensis strain CC-HSB-11, complete genome."
NZ_CP010978	"Pelosinus fermentans JBW45, complete genome."
NZ_CP011078	"Yersinia ruckeri strain Big Creek 74, complete genome."
NZ_FO704550	"Xenorhabdus doucetiae str. FRM16 chromosome, complete genome."
NZ_FO203512	"Oleispira antarctica strain RB-8, complete genome sequence."
NZ_CP011096	"Mycoplasma synoviae ATCC 25204, complete genome."
NZ_CP010048	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri strain
NZ_CP010049	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus strain
NZ_CP009621	"Pontibacter korlensis strain X14-1T, complete genome."
NZ_CP011280	"Sneathia amnii strain SN35, complete genome."
NZ_CP007501	"Polynucleobacter duraquae strain MWH-MoK4, complete genome."
NZ_CP011312	"Corynebacterium kutscheri strain DSM 20755, complete genome."
NZ_CP011311	"Corynebacterium camporealensis strain DSM 44610, complete genome."
CP011308	"Sulfurovum lithotrophicum strain ATCC BAA-797, complete genome."
NZ_CP010975	"Kangiella geojedonensis strain YCS-5, complete genome."
NZ_CP010803	"Martelella endophytica strain YC6887, complete genome."
NZ_CP010429	"Spirosoma radiotolerans strain DG5A, complete genome."
NZ_CP011047	"Cronobacter sakazakii strain ATCC 29544, complete genome."
NZ_CP011366	"Salinicoccus halodurans strain H3B36, complete genome."
NZ_CP011254	"Serratia fonticola strain DSM 4576, complete genome."
NZ_CP011389	"'Deinococcus soli' Cha et al. 2014 strain N5, complete genome."
NZ_CP011451	"Nitrosomonas communis strain Nm2, complete genome."
NZ_CP011412	"Sedimenticola thiotaurini strain SIP-G1 chromosome, complete"
NZ_CP011104	"Photorhabdus temperata subsp. thracensis strain DSM 15199, complete"
