ID	Name
NC_015269	Enterobacteria phage SPC35, complete genome.
NC_015271	Salmonella phage Vi06 complete sequence.
NC_015279	Synechococcus phage S-SM2, complete genome.
NC_015280	Prochlorococcus phage P-HM1, complete genome.
NC_015281	Synechococcus phage S-ShM2, complete genome.
NC_015282	Synechococcus phage S-SM1, complete genome.
NC_015283	Prochlorococcus phage P-RSM4, complete genome.
NC_015284	Prochlorococcus phage P-HM2, complete genome.
NC_015285	Prochlorococcus phage Syn33, complete genome.
NC_015286	Synechococcus phage Syn19, complete genome.
NC_015287	Synechococcus phage S-SSM7, complete genome.
NC_015288	Prochlorococcus phage Syn1, complete genome.
NC_015289	Synechococcus phage S-SSM5, complete genome.
NC_015290	Prochlorococcus phage P-SSM7, complete genome.
NC_015296	Salmonella phage Vi01, complete genome.
NC_015252	Brochothrix phage NF5, complete genome.
NC_015253	Brochothrix phage A9, complete genome.
NC_015263	Lactococcus phage 949, complete genome.
NC_015265	Burkholderia phage KS5, complete genome.
NC_015266	Burkholderia phage KL3, complete genome.
NC_015270	Enterococcus phage EFRM31, complete genome.
NC_015273	Burkholderia phage KS14, complete genome.
NC_015274	Streptococcus phage Dp-1, complete genome.
NC_015292	Erwinia phage phiEa104, complete genome.
NC_015293	Pseudoalteromonas phage H105/1, complete genome.
NC_015295	Erwinia phage phiEt88, complete genome.
NC_015297	Ralstonia phage PE226, complete genome.
NC_015254	Brochothrix phage BL3, complete genome.
NC_015453	Propionibacterium phage PAS50 endogenous virus, complete genome.
NC_015454	Propionibacterium phage PAD20 endogenous virus, complete genome.
NC_015456	Shigella phage Shfl1, complete genome.
NC_015457	Shigella phage Shfl2, complete genome.
NC_015463	Synechococcus phage S-CBS2, complete genome.
NC_015465	Synechococcus phage S-CBS3, complete genome.
NC_015466	Roseobacter phage RDJL Phi 1, complete genome.
NC_015209	Vibrio phage CTX chromosome I, complete genome.
NC_015464	Campylobacter phage NCTC12673, complete genome.
NC_015568	Clostridium phage phiCD38-2, complete genome.
NC_015569	Synechococcus phage S-CRM01, complete genome.
NC_015719	Enterobacteria phage K30, complete genome.
NC_015720	Gordonia phage GTE2, complete genome.
NC_015721	Bdellovibrio phage phi1402, complete genome.
NC_015584	Mycobacterium virus Faith1, complete genome.
NC_015585	Pantoea phage LIMEzero, complete genome.
NC_015937	Thermus phage TMA, complete genome.
NC_015938	Salmonella phage 7-11, complete genome.
NC_015933	Escherichia phage vB_EcoP_G7C, complete genome.
NC_012743	Burkholderia phage BcepIL02, complete genome.
NC_016073	Salmonella phage SFP10, complete genome.
NC_016158	Escherichia phage HK639, complete genome.
NC_016160	Escherichia phage HK75, complete genome.
NC_016161	Pediococcus phage clP1, complete genome.
NC_016164	Synechococcus phage S-CBS1, complete genome.
NC_016165	Rhodobacter phage RcapMu, complete genome.
NC_009993	Mycobacterium phage Giles, complete genome.
NC_016162	Vibrio phage VCY-phi, complete genome.
NC_016163	Yersinia phage phiR1-37, complete genome.
NC_016166	Gordonia phage GTE7, complete genome.
NC_016434	Gordonia phage GTE5, complete genome.
NC_016435	Gordonia phage GRU1, complete genome.
NC_016071	Salmonella phage PVP-SE1, complete genome.
NC_015586	Stenotrophomonas phage phiSHP2, complete genome.
NC_016564	Planktothrix phage PaV-LD, complete genome.
NC_016566	Shigella phage EP23, complete genome.
NC_016567	Vibrio phage SIO-2, complete genome.
NC_016562	Campylobacter phage CPX, complete genome.
NC_016563	Bacillus phage W.Ph., complete genome.
NC_016565	Staphylococcus phage S24-1, complete genome.
NC_016568	Helicobacter phage phiHP33, complete genome.
NC_016571	Pseudomonas phage OBP, complete genome.
NC_016570	Escherichia phage vB_EcoM_CBA120, complete genome.
NC_016569	Nocardia phage NBR1, complete genome.
NC_016656	Cyanophage P-SSP2, complete genome.
NC_016657	Cyanophage 9515-10a, complete genome.
NC_016658	Cyanophage NATL1A-7, complete genome.
NC_016659	Cyanophage NATL2A-133, complete genome.
NC_016650	Rhodococcus phage RGL3, complete genome.
NC_016651	Rhodococcus phage RRH1, complete genome.
NC_016652	Rhodococcus phage REQ2, complete genome.
NC_016653	Rhodococcus phage RER2, complete genome.
NC_016654	Rhodococcus phage REQ3, complete genome.
NC_016655	Rhodococcus phage REQ1, complete genome.
NC_006940	Salmonella phage SS3e, complete genome.
NC_016761	Salmonella phage SPN1S, complete genome.
NC_016762	Pseudomonas phage phi297, complete genome.
NC_016764	Pseudomonas phage Bf7, complete genome.
NC_016765	Pseudomonas phage vB_PaeS_PMG1, complete genome.
NC_016766	Synechococcus phage S-CBS4, complete genome.
NC_016767	Erwinia phage PEp14, complete genome.
NC_016770	Bacteroides phage B124-14, complete genome.
NC_016763	Salmonella phage SE2, complete genome.
NC_016899	Thermococcus prieurii virus 1, complete genome.
NC_017732	Enterococcus phage EF62phi, complete genome.
NC_017865	Pseudomonas phage vB_Pae-TbilisiM32, complete genome.
NC_006882	Prochlorococcus phage P-SSP7, complete genome.
NC_017864	Pseudomonas phage vB_Pae-Kakheti25, complete genome.
NC_017968	Staphylococcus phage TEM123, complete genome.
NC_017969	Escherichia phage bV_EcoS_AKFV33, complete genome.
NC_017973	Mycobacterium phage SWU1, complete genome.
NC_017978	Clostridium phage PhiS63, complete genome.
NC_017983	Salisaeta icosahedral phage 1, complete genome.
NC_017984	Acinetobacter bacteriophage AP22, complete genome.
NC_017972	Pseudomonas phage Lu11, complete genome.
NC_017974	Cronobacter phage CR3, complete genome.
NC_017975	Halocynthia phage JM-2012, complete genome.
NC_017976	Bacillus phage PBC1, complete genome.
NC_017980	Clostridium phage phiCP7R, complete genome.
NC_017981	Xanthomonas phage vB_XveM_DIBBI, complete genome.
NC_017985	Salmonella phage SPN9CC, complete genome.
NC_018083	Clostridium phage phiCPV4, complete genome.
NC_018084	Clostridium phage phiZP2, complete genome.
NC_018085	Bacillus phage BtCS33, complete genome.
NC_018086	Enterococcus phage BC-611, complete genome.
NC_018088	Colwellia phage 9A, complete genome.
NC_008721	Streptococcus phage SMP, complete genome.
NC_015785	Microvirus CA82, complete genome.
NC_017087	Halorubrum pleomorphic virus 2, complete genome.
NC_017088	Halorubrum pleomorphic virus 3, complete genome.
NC_017089	Halorubrum pleomorphic virus 6, complete genome.
NC_017090	Halogeometricum pleomorphic virus 1, complete genome.
NC_018264	Thermoanaerobacterium phage THSA-485A, complete genome.
NC_018285	Streptococcus phage YMC-2011, complete genome.
NC_018275	Salmonella phage vB_SemP_Emek, complete genome.
NC_018277	Staphylococcus phage SpaA1, complete genome.
NC_018269	Marinomonas phage P12026, complete genome.
NC_018270	Weissella phage phiYS61, complete genome.
NC_018271	Persicivirga phage P12024S, complete genome.
NC_018272	Persicivirga phage P12024L, complete genome.
NC_018273	Leuconostoc phage Lmd1, complete genome.
NC_018274	Pseudomonas phage MP42, complete genome.
NC_018276	Croceibacter phage P2559S, complete genome.
NC_018278	Burkholderia phage KL1, complete genome.
NC_018279	Salmonella phage vB_SosS_Oslo, complete genome.
NC_018280	Celeribacter phage P12053L, complete genome.
NC_018281	Staphylococcus phage vB_SepiS-phiIPLA5, complete genome.
NC_018282	Pseudomonas phage MP1412, complete genome.
NC_018283	Burkholderia phage AH2, complete genome.
NC_018284	Staphylococcus phage vB_SepiS-phiIPLA7, complete genome.
NC_018452	Burkholderia phage DC1, complete genome.
NC_018454	Cronobacter phage phiES15, complete genome.
NC_017971	Pseudomonas phage tf complete genome.
NC_018831	Listeria phage P70, complete genome.
NC_018832	Providencia phage Redjac, complete genome.
NC_018834	Propionibacterium phage P9.1, complete genome.
NC_018835	Enterobacteria phage NJ01, complete genome.
NC_018836	Streptomyces phage phiHau3, complete genome.
NC_018837	Pectobacterium phage My1, complete genome.
NC_018838	Propionibacterium phage P100_A, complete genome.
NC_018839	Propionibacterium phage P14.4, complete genome.
NC_018840	Propionibacterium phage P100_1, complete genome.
NC_018841	Propionibacterium phage P101A, complete genome.
NC_018842	Propionibacterium phage P1.1, complete genome.
NC_018843	Salmonella phage SSU5, complete genome.
NC_018845	Propionibacterium phage P104A, complete genome.
NC_018846	Escherichia phage P13374, complete genome.
NC_018847	Propionibacterium phage ATCC29399B_T, complete genome.
NC_018848	Streptomyces phage SV1, complete genome.
NC_018849	Propionibacterium phage P105, complete genome.
NC_018851	Propionibacterium phage ATCC29399B_C, complete genome.
NC_018852	Propionibacterium phage P100D, complete genome.
NC_018853	Streptomyce phage TG1, complete genome.
NC_018854	Escherichia phage ECBP1, complete genome.
NC_018855	Enterobacteria phage HX01, complete genome.
NC_018856	Bacillus phage Bastille, complete genome.
NC_018857	Bacillus phage BPS13, complete genome.
NC_018859	Escherichia phage ECBP2, complete genome.
NC_018860	Bacillus phage BCP78, complete genome.
NC_018861	Campylobacter phage CP30A, complete genome.
NC_018863	Bacillus phage B4, complete genome.
NC_019398	Cronobacter phage vB_CsaM_GAP161, complete genome.
NC_019399	Enterobacteria phage vB_EcoM_ACG-C40, complete genome.
NC_019400	Cronobacter phage vB_CsaM_GAP31, complete genome.
NC_019401	Cronobacter phage vB_CsaM_GAP32, complete genome.
NC_019402	Cronobacter phage vB_CsaP_GAP52, complete genome.
NC_019403	Enterobacteria phage vB_EcoP_ACG-C91, complete genome.
NC_019404	Enterobacteria phage vB_EcoS_ACG-M12, complete genome.
NC_019405	Caulobacter phage phiCbK, complete genome.
NC_019406	Caulobacter phage CcrColossus, complete genome.
NC_019407	Caulobacter phage CcrMagneto, complete genome.
NC_019408	Caulobacter phage CcrRogue, complete genome.
NC_019410	Caulobacter phage CcrKarma, complete genome.
NC_019411	Caulobacter phage CcrSwift, complete genome.
NC_019413	Sulfolobales Mexican rudivirus 1, complete genome.
NC_019414	Streptomyces phage R4, complete genome.
NC_019416	Stenotrophomonas phage IME15, complete genome.
NC_019417	Salmonella phage SPN19, complete genome.
NC_019418	Streptococcus phage phiNJ2, complete genome.
NC_019420	Edwardsiella phage KF-1 DNA, complete genome.
NC_019421	Clostridium phage phiMMP02, complete genome.
NC_019422	Clostridium phage phiMMP04, complete genome.
NC_019423	Enterobacter phage IME11, complete genome.
NC_017674	Pseudomonas phage JG024, complete genome.
NC_019442	Escherichia phage TL-2011c, complete genome.
NC_019443	Synechococcus phage metaG-MbCM1, complete genome.
NC_019444	Synechococcus phage S-MbCM6, complete genome.
NC_019445	Escherichia phage TL-2011b, complete genome.
NC_019446	Brucella phage Tb, complete genome.
NC_019447	Brucella phage Pr, complete genome.
NC_019448	Staphylococcus phage GH15, complete genome.
NC_019449	Lactobacillus phage c5, complete genome.
NC_019450	Pseudomonas phage JG004, complete genome.
NC_019451	Pseudomonas phage NH-4, complete genome.
NC_019452	Escherichia phage PhaxI, complete genome.
NC_019453	Caulobacter phage phiCb5, complete genome.
NC_019454	Pantoea phage LIMElight, complete genome.
NC_019455	Haemophilus phage SuMu, complete genome.
NC_019456	Lactobacillus phage JCL1032, complete genome.
NC_019457	Vibrio phage CP-T1, complete genome.
NC_019485	Enterobacter phage EcP1, complete genome.
NC_019486	Lactobacillus phage LF1, complete genome.
NC_019487	Bacillus phage SP10, complete genome.
NC_019488	Salmonella phage RE-2010, complete genome.
NC_019489	Lactobacillus phage Sha1, complete genome.
NC_019490	Riemerella phage RAP44, complete genome.
NC_019496	Clostridium phage phiCP26F, complete genome.
NC_019500	Enterobacteria phage Bp7, complete genome.
NC_019501	Enterobacteria phage IME10, complete genome.
NC_019502	Bacillus phage phIS3501, complete genome.
NC_019503	Enterobacteria phage ime09, complete genome.
NC_019504	Erwinia phage vB_EamM-Y2, complete genome.
NC_019505	Escherichia phage wV7, complete genome.
NC_019506	Clostridium phage phiCP13O, complete genome.
NC_019507	Campylobacter phage CP21, complete genome.
NC_019508	Clostridium phage phiCP34O, complete genome.
NC_019509	Cronobacter phage ESP2949-1, complete genome.
NC_019510	Erwinia phage vB_EamP-L1, complete genome.
NC_019511	Staphylococcus phage SA11, complete genome.
NC_019512	Helicobacter phage 1961P, complete genome.
NC_019513	Staphylococcus phage SMSAP5, complete genome.
NC_019514	Erwinia phage vB_EamP-S6, complete genome.
NC_019515	Bacillus phage BCD7, complete genome.
NC_019516	Cyanophage S-TIM5, complete genome.
NC_019517	Enterobacteria phage vB_EcoM-FV3, complete genome.
NC_019518	Vibrio phage vB_VchM-138, complete genome.
NC_019520	Escherichia phage phiKT, complete genome.
NC_019522	Pectobacterium phage ZF40, complete genome.
NC_019523	Clostridium phage phi24R, complete genome.
NC_019524	Enterobacter phage Enc34, complete genome.
NC_019525	Bdellovibrio phage phi1422, complete genome.
NC_019526	Enterobacteria phage vB_KleM-RaK2, complete genome.
NC_019527	Aeromonas phage vB_AsaM-56, complete genome.
NC_019528	Aeromonas phage phiAS7, complete genome.
NC_019529	Vibrio phage pVp-1, complete genome.
NC_019530	Salmonella phage PhiSH19, complete genome.
NC_019538	Aeromonas phage CC2, complete genome.
NC_019539	Salmonella phage vB_SenS-Ent1 complete genome.
NC_019540	Salinivibrio phage CW02, complete genome.
NC_019541	Acinetobacter phage YMC/09/02/B1251_ABA_BP, complete genome.
NC_019542	Pectobacterium phage PP1, complete genome.
NC_019543	Aeromonas phage Aes508, complete genome.
NC_019544	Deep-sea thermophilic phage D6E, complete genome.
NC_019545	Salmonella phage SPN3UB, complete genome.
NC_019548	Ralstonia phage RSS0, complete genome.
NC_019549	Liberibacter phage SC1, complete genome.
NC_019550	Liberibacter phage SC2, complete genome.
NC_019705	Enterobacteria phage mEpX2, complete genome.
NC_019706	Enterobacteria phage mEp043 c-1, complete genome.
NC_019707	Enterobacteria phage M, complete genome.
NC_019708	Enterobacteria phage mEp235, complete genome.
NC_019709	Enterobacteria phage mEpX1, complete genome.
NC_019710	Enterobacteria phage HK140, complete genome.
NC_019711	Enterobacteria phage HK629, complete genome.
NC_019713	Vibrio phage vB_VpaS_MAR10, complete genome.
NC_019714	Enterobacteria phage HK446, complete genome.
NC_019715	Enterobacterial phage mEp234, complete genome.
NC_019716	Enterobacteria phage mEp460, complete genome.
NC_019717	Enterobacteria phage HK225, complete genome.
NC_019718	Enterobacteria phage vB_EcoS_Rogue1, complete genome.
NC_019719	Enterobacteria phage HK633, complete genome.
NC_019720	Enterobacterial phage mEp213, complete genome.
NC_019721	Enterobacterial phage mEp390, complete genome.
NC_019722	Vibrio phage vB_VpaM_MAR, complete genome.
NC_019723	Enterobacteria phage HK630, complete genome.
NC_019724	Enterobacteria phage HK578, complete genome.
NC_019725	Escherichia phage ADB-2, complete genome.
NC_019726	Staphylococcus phage JD007, complete genome.
NC_019767	Enterobacteria phage HK544, complete genome.
NC_019768	Enterobacteria phage HK106, complete genome.
NC_019769	Enterobacteria phage HK542, complete genome.
NC_019813	Pseudomonas phage vB_PaeP_p2-10_Or1, complete genome.
NC_019909	Yersinia phage phiR1-RT complete genome.
NC_019910	Salmonella phage SKML-39, complete genome.
NC_019912	Bacillus phage vB_BtS_BMBtp2, complete genome.
NC_019913	Pseudomonas phage PaP1, complete genome.
NC_019914	Staphylococcus phage StB27, complete genome.
NC_019915	Staphylococcus phage StB20, complete genome.
NC_019916	Lactobacillus phage ATCC 8014-B1, complete genome.
NC_019917	Burkholderia phage BcepMigl, complete genome.
NC_019918	Pseudomonas phage vB_PaeM_C2-10_Ab1 complete genome.
NC_019920	Enterobacteria phage C-1 INW-2012, complete sequence.
NC_019921	Staphylococcus phage phi5967PVL DNA, complete genome.
NC_019922	Enterobacteria phage Hgal1, complete sequence.
NC_019923	Pseudomonas phage AF, complete genome.
NC_019924	Clostridium phage phi8074-B1, complete genome.
NC_019926	Erwinia amylovora phage phiEa100 complete genome.
NC_019927	Cronobacter phage ENT47670, complete genome.
NC_019928	Helicobacter phage KHP30 DNA, complete genome.
NC_019929	Erwinia phage phiEaH2, complete genome.
NC_019930	Tetrasphaera phage TJE1, complete genome.
NC_019931	Helicobacter phage KHP40 DNA, complete genome.
NC_019932	Erwinia phage ENT90, complete genome.
NC_019934	Cronobacter phage ENT39118, complete genome.
NC_019935	Pseudomonas phage KPP12 DNA, complete genome.
NC_019704	Enterobacteria phage mEp237, complete genome.
NC_019519	Agrobacterium phage 7-7-1, complete genome.
NC_019521	Sphingomonas phage PAU, complete genome.
NC_020083	Serratia phage phiMAM1, complete genome.
NC_020158	Halovirus HVTV-1, complete genome.
NC_020159	Halovirus HSTV-2, complete genome.
NC_020197	Streptococcus phage TP-J34 complete genome.
NC_019782	Lactobacillus phage AQ113, complete genome.
NC_020198	Pseudomonas phage JBD30, complete genome.
NC_020199	Staphylococcus phage phi7401PVL DNA, complete genome.
NC_020200	Pseudomonas phage JBD88a, complete genome.
NC_020201	Pectobacterium phage phiTE, complete genome.
NC_020202	Pseudomonas phage JBD5, complete genome.
NC_020203	Pseudomonas phage JBD24, complete genome.
NC_020204	Klebsiella phage JD001, complete genome.
NC_020205	Xanthomonas citri phage CP2 DNA, complete genome.
NC_019925	Dickeya phage vB_DsoM_LIMEstone1 complete genome.
NC_020077	Sulfolobus virus STSV2, complete genome.
NC_020078	Cronobacter sakazakii phage vB_CskP_GAP227, complete genome.
NC_020079	Escherichia phage phAPEC8, complete genome.
NC_020080	Klebsiella phage KP27, complete genome.
NC_020082	Edwardsiella phage MSW-3 DNA, complete genome.
NC_016989	Haloarcula hispanica icosahedral virus 2, complete genome.
NC_020414	Enterobacteria phage UAB_Phi78, complete genome.
NC_020416	Salmonella phage S16, complete genome.
NC_020477	Bacillus phage Eoghan, complete genome.
NC_020478	Bacillus phage Andromeda, complete genome.
NC_020479	Bacillus phage Curly, complete genome.
NC_020480	Bacillus phage Finn, complete genome.
NC_020481	Pelagibacter phage HTVC010P, complete genome.
NC_020482	Pelagibacter phage HTVC011P, complete genome.
NC_020483	Pelagibacter phage HTVC019P, complete genome.
NC_020484	Pelagibacter phage HTVC008M, complete genome.
NC_020486	Synechococcus phage S-RIM8 A.HR1, complete genome.
NC_020488	Vibrio phage VvAW1, complete genome.
NC_020489	Rhodobacter phage RcapNL, complete genome.
NC_020835	Prochlorococcus phage P-SSP10 genomic sequence.
NC_020837	Synechococcus phage S-CAM1 genomic sequence.
NC_020838	Synechococcus phage S-RIP2 genomic sequence.
NC_020839	Rhodobacter phage RC1 genomic sequence.
NC_020841	Psychrobacter phage pOW20-A genomic sequence.
NC_020842	Cellulophaga phage phiST genomic sequence.
NC_020843	Vibrio phage 11895-B1 genomic sequence.
NC_020844	Salicola phage CGphi29 genomic sequence.
NC_020845	Cyanophage MED4-213, complete genome.
NC_020846	Vibrio phage pYD21-A genomic sequence.
NC_020847	Cyanophage MED4-184 genomic sequence.
NC_020848	Vibrio phage VBP47 genomic sequence.
NC_020849	Pseudoalteromonas phage pYD6-A genomic sequence.
NC_020850	Vibrio phage VBM1 genomic sequence.
NC_020851	Synechococcus phage S-SKS1 genomic sequence.
NC_020853	Loktanella phage pCB2051-A genomic sequence.
NC_020854	Cyanophage KBS-S-2A genomic sequence.
NC_020855	Cyanophage P-RSM6 genomic sequence.
NC_020857	Cyanophage MED4-117 genomic sequence.
NC_020859	Synechococcus phage S-RIM2 R1_1999, complete genome.
NC_020860	Cellulophaga phage phiSM genomic sequence.
NC_020863	Vibrio phage PWH3a-P1 genomic sequence.
NC_020865	Cyanophage KBS-P-1A genomic sequence.
NC_020866	Rhodovulum phage RS1 genomic sequence.
NC_020867	Synechococcus phage S-RIP1 genomic sequence.
NC_020868	Vibrio phage VBP32 genomic sequence.
NC_020872	Cyanophage SS120-1 genomic sequence.
NC_020874	Prochlorococcus phage P-SSP3 genomic sequence.
NC_020875	Cyanophage S-SSM4 genomic sequence.
NC_020878	Prochlorococcus phage P-GSP1 genomic sequence.
NC_020870	Leuconostoc phage phiLN04, complete genome.
NC_020871	Listeria phage vB_LmoM_AG20, complete genome.
NC_020873	Bacillus cereus bacteriophage vB_BceM_Bc431v3, complete genome.
NC_020876	Mycobacterium phage First, complete genome.
NC_020877	Staphylococcus phage vB_SauM_Romulus, complete genome.
NC_020879	Aeromonas phage Aes012, complete genome.
NC_020880	Leuconostoc phage P793, complete genome.
NC_020882	Sulfolobales Mexican fusellovirus 1, complete genome.
NC_020883	Bacillus phage PM1 DNA, complete genome.
NC_019419	Enterobacteria phage JL1, complete genome.
NC_020998	Halovirus PH1, complete genome.
NC_021061	Mycobacterium phage Butters, complete genome.
NC_021062	Pseudomonas phage Phi-S1, complete genome.
NC_021063	Mycobacterium phage vB_MapS_FF47, complete genome.
NC_021067	Vibrio phage helene 12B3 genomic sequence.
NC_021068	Vibrio phage douglas 12A4 genomic sequence.
NC_021070	Vibrio phage martha 12B12 genomic sequence.
NC_021071	Cyanophage P-RSM1 genomic sequence.
NC_021072	Cyanophage Syn30 genomic sequence.
NC_021073	Vibrio phage henriette 12B8, complete genome.
NC_019933	Xanthomonas phage CP1 DNA, complete genome.
NC_018850	Pseudomonas phage UFV-P2, complete genome.
NC_021297	Mycobacterium phage PattyP, complete genome.
NC_021298	Streptomyces phage Lika, complete genome.
NC_021299	Mycobacterium phage PegLeg, complete genome.
NC_021300	Pseudoalteromonas phage RIO-1, complete genome.
NC_021301	Mycobacterium phage SiSi, complete genome.
NC_021302	Mycobacterium phage Fishburne, complete genome.
NC_021304	Streptomyces phage Sujidade, complete genome.
NC_021305	Mycobacterium phage Murphy, complete genome.
NC_021307	Mycobacterium phage Severus, complete genome.
NC_021308	Mycobacterium phage HINdeR, complete genome.
NC_021309	Mycobacterium phage Phrux, complete genome.
NC_021310	Mycobacterium phage Newman, complete genome.
NC_021311	Mycobacterium phage Phaux, complete genome.
NC_021316	Acinetobacter phage Abp1, complete genome.
NC_021317	Salmonella phage L13, complete genome.
NC_021318	Mycobacterium phage Chy5, complete genome.
NC_021319	Halovirus HCTV-2, complete genome.
NC_021320	Halovirus HRTV-5, complete genome.
NC_021321	Halovirus HRTV-8, complete genome.
NC_021322	Halovirus HHTV-1, complete genome.
NC_021323	Staphylococcus phage StauST398-2, complete genome.
NC_021324	Mycobacterium phage CASbig, complete genome.
NC_021325	Clostridium phage vB_CpeS-CP51, complete genome.
NC_021326	Staphylococcus phage StauST398-1, complete genome.
NC_021327	Halovirus HCTV-5, complete genome.
NC_021328	Halovirus HGTV-1, complete genome.
NC_021329	Halovirus HRTV-4, complete genome.
NC_021330	Halovirus HCTV-1, complete genome.
NC_021331	Shigella phage pSf-1, complete genome.
NC_021332	Staphylococcus phage StauST398-3, complete genome.
NC_021334	Mycobacterium phage WIVsmall, complete genome.
NC_021335	Halovirus HRTV-7, complete genome.
NC_021336	Bacillus phage MG-B1, complete genome.
NC_021337	Acinetobacter phage AB3, complete genome.
NC_021338	Mycobacterium phage Chy4, complete genome.
NC_021339	Streptomyces phage Zemlya, complete genome.
NC_021340	Halovirus HHTV-2, complete genome.
NC_021343	Burkholderia phage ST79, complete genome.
NC_021346	Mycobacterium phage Gizmo, complete genome.
NC_021347	Rhodococcus phage E3, complete genome.
NC_021348	Mycobacterium phage ArcherS7, complete genome.
NC_021349	Mycobacterium phage Astraea, complete genome.
NC_021344	Escherichia phage Lw1, complete genome.
NC_021471	Halovirus HSTV-1, complete genome.
NC_021530	Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete
NC_021534	Vibrio phage pYD38-A genomic sequence.
NC_021536	Synechococcus phage S-IOM18 genomic sequence.
NC_021531	Cronobacter phage CR5, complete genome.
NC_021532	Alteromonas phage vB_AmaP_AD45-P1, complete genome.
NC_021533	Mycobacterium phage BTCU-1, complete genome.
NC_021535	Mycobacterium phage Jobu08, complete genome.
NC_021538	Mycobacterium phage Job42, complete genome.
NC_021540	Vibrio phage JA-1, complete genome.
NC_021557	Rhizobium phage RR1-B genomic sequence.
NC_021558	Paenibacillus phage PG1 genomic sequence.
NC_021559	Prochlorococcus phage P-SSM3 genomic sequence.
NC_021560	Rhizobium phage RR1-A genomic sequence.
NC_021561	Vibrio phage pYD38-B genomic sequence.
NC_021556	Mycobacterium phage Leo, complete genome.
NC_021562	Vibrio phage VFJ, complete genome.
NC_021563	Serratia phage Eta, complete genome.
NC_021569	Stenotrophomonas phage phiSMA7 proviral complete genome.
NC_021775	Salmonella phage FSL SP-031, complete genome.
NC_021776	Vibrio phage vpms1, complete genome.
NC_021777	Salmonella phage Jersey, complete genome.
NC_021779	Salmonella phage FSL SP-030, complete genome.
NC_021780	Salmonella phage FSL SP-088, complete genome.
NC_021782	Salmonella phage FSL SP-076, complete genome.
NC_021772	Salmonella phage FSL SP-058, complete genome.
NC_021774	Salmonella phage FSL SP-004, complete genome.
NC_021784	Phage phi OH2 DNA, complete genome.
NC_021856	Bacillus phage phiNIT1 DNA, complete genome.
NC_021862	Ralstonia phage RSS30 DNA, complete genome.
NC_021866	Ralstonia phage RSS20 DNA.
NC_021867	Flavobacterium phage 6H, complete genome.
NC_021783	Salmonella phage iEPS5, complete genome.
NC_021785	Listeria phage LP-110, complete genome.
NC_021788	Cellulophaga phage phi4:1, complete genome.
NC_021789	Cellulophaga phage phi19:3, complete genome.
NC_021790	Cellulophaga phage phi18:1, complete genome.
NC_021791	Cellulophaga phage phi12:1, complete genome.
NC_021792	Cellulophaga phage phi46:3, complete genome.
NC_021793	Cellulophaga phage phi48:2, complete genome.
NC_021794	Cellulophaga phage phi18:3, complete genome.
NC_021795	Cellulophaga phage phi17:1, complete genome.
NC_021796	Cellulophaga phage phi38:1, complete genome.
NC_021797	Cellulophaga phage phi12:2, complete genome.
NC_021798	Cellulophaga phage phi17:2, complete genome.
NC_021799	Cellulophaga phage phi19:1, complete genome.
NC_021800	Cellulophaga phage phi46:1, complete genome.
NC_021801	Staphylococcus phage SA12, complete genome.
NC_021802	Cellulophaga phage phi10:1, complete genome.
NC_021803	Cellulophaga phage phi13:2, complete genome.
NC_021804	Cellulophaga phage phi39:1, complete genome.
NC_021805	Cellulophaga phage phi12a:1, complete genome.
NC_021806	Cellulophaga phage phi14:2, complete genome.
NC_021852	Lactococcus phage P680, complete genome.
NC_021853	Lactococcus phage 340, complete genome.
NC_021854	Lactococcus phage jm3, complete genome.
NC_021855	Lactococcus phage phi7, complete genome.
NC_021857	Shigella phage SfII, complete genome.
NC_021860	Lactococcus phage jm2, complete genome.
NC_021861	Lactococcus phage BM13, complete genome.
NC_021863	Staphylococcus phage SA13, complete genome.
NC_021864	Puniceispirillum phage HMO-2011, complete genome.
NC_021865	Paenibacillus phage phiIBB_Pl23, complete genome.
NC_021868	Streptococcus phage SP-QS1 complete genome.
NC_022052	Mycobacterium phage Whirlwind, complete genome.
NC_022053	Mycobacterium phage Papyrus, complete genome.
NC_022054	Mycobacterium phage Muddy, complete genome.
NC_022055	Mycobacterium phage Bobi, complete genome.
NC_022056	Mycobacterium phage Hamulus, complete genome.
NC_022057	Mycobacterium phage Catdawg, complete genome.
NC_022058	Mycobacterium phage Adzzy, complete genome.
NC_022059	Mycobacterium phage DrDrey, complete genome.
NC_022060	Mycobacteriophage Velveteen, complete genome.
NC_022061	Mycobacterium phage KayaCho, complete genome.
NC_022062	Mycobacterium phage Trouble, complete genome.
NC_022063	Mycobacterium phage Phelemich, complete genome.
NC_022065	Mycobacterium phage Contagion, complete genome.
NC_022066	Mycobacterium phage Redno2, complete genome.
NC_022067	Mycobacterium phage Wanda, complete genome.
NC_022068	Mycobacteriophage Daenerys, complete genome.
NC_022069	Mycobacterium phage Jabbawokkie, complete genome.
NC_022070	Mycobacteriophage Wheeler, complete genome.
NC_022071	Mycobacterium phage Crossroads, complete genome.
NC_022085	Mycobacterium phage Goku, complete genome.
NC_022086	Mycobacterium phage LittleCherry, complete genome.
NC_022087	Mycobacterium phage AnnaL29, complete genome.
NC_022090	Staphylococcus phage vB_SauM_Remus, complete genome.
NC_022091	Pseudomonas phage MPK7, complete genome.
NC_022094	Bacillus phage Wip1, complete genome.
NC_022096	Pseudomonas phage PaBG, complete genome.
